sale_id,date_sales,community,brand,model,units,unit_price,total_amount
2500,5/20/2023,Pais Vasco,OPPO,Reno 8,1,400.16,400.16
2501,10/3/2025,Valencia,Samsung,Galaxy S21,1,586.73,586.73
2502,11/8/2025,Castilla y Leon,Samsung,Galaxy Z Flip,2,646.48,1292.96
2503,7/30/2024,Madrid,Apple,iPhone 15,3,845.33,2535.99
2504,2/17/2024,Andalucia,Motorola,G82,5,470.35,2351.75
2505,3/15/2025,Galicia,Apple,iPhone 14,1,963.08,963.08
2506,11/14/2025,Castilla La Mancha,OPPO,Reno 8,4,405.74,1622.96
2507,8/7/2023,Pais Vasco,Samsung,Galaxy S21,2,400.18,800.36
2508,3/14/2024,Galicia,Motorola,Razr 40,5,1172.33,5861.65
2509,4/15/2024,Madrid,Xiaomi,Mi 11,5,1262.76,6313.8
2510,9/26/2024,Madrid,Xiaomi,Redmi Note 12,1,420.53,420.53
2511,10/20/2025,Valencia,Apple,iPhone 14,4,1049.96,4199.84
2512,10/3/2025,Andalucia,OPPO,Find X5,4,851.04,3404.16
2513,6/9/2023,Valencia,Xiaomi,Poco X5,5,284.08,1420.4
2514,1/23/2023,Madrid,Samsung,Galaxy S21,3,1312.7,3938.1
2515,11/23/2023,Pais Vasco,Xiaomi,Mi 11,1,216.92,216.92
2516,5/16/2025,Valencia,Apple,iPhone 15,3,245.12,735.36
2517,9/1/2024,Madrid,OPPO,A78,1,1273.15,1273.15
2518,7/24/2025,Galicia,Xiaomi,Redmi Note 12,2,300.41,600.82
2519,1/30/2023,Andalucia,Samsung,Galaxy A54,1,257.62,257.62
2520,7/7/2024,Galicia,Apple,iPhone 14,1,1028.6,1028.6
2521,3/17/2024,Andalucia,OPPO,Reno 8,1,646.92,646.92
2522,10/15/2025,Madrid,OPPO,Reno 8,4,1188.06,4752.24
2523,4/1/2023,Madrid,OPPO,Reno 8,1,1349.29,1349.29
2524,9/8/2025,Galicia,Xiaomi,Poco X5,2,1152.43,2304.86
2525,1/21/2024,Galicia,Samsung,Galaxy Z Flip,2,1012.09,2024.18
2526,6/10/2025,Madrid,Samsung,Galaxy Z Flip,5,1340.18,6700.9
2527,8/9/2024,Madrid,OPPO,Reno 8,3,260.52,781.56
2528,12/2/2023,Castilla La Mancha,Xiaomi,Mi 11,3,973.25,2919.75
2529,10/18/2024,Andalucia,Xiaomi,Poco X5,3,658.75,1976.25
2530,8/15/2025,Castilla y Leon,Motorola,G82,3,1109.14,3327.42
2531,4/15/2025,Castilla La Mancha,Apple,iPhone 15,3,1351.73,4055.19
2532,10/9/2023,Galicia,Samsung,Galaxy Z Flip,3,1305.9,3917.7
2533,3/29/2023,Andalucia,OPPO,Find X5,3,782.94,2348.82
2534,11/23/2023,Castilla y Leon,Apple,iPhone 15,5,324.4,1622
2535,6/17/2023,Pais Vasco,Apple,iPhone 15,4,1250.9,5003.6
2536,11/30/2025,Madrid,Motorola,Razr 40,1,869.33,869.33
2537,4/9/2024,Andalucia,Xiaomi,Poco X5,3,761.47,2284.41
2538,3/19/2025,Castilla y Leon,Xiaomi,Poco X5,5,971.11,4855.55
2539,4/15/2025,Castilla y Leon,OPPO,Reno 8,1,432.27,432.27
2540,1/2/2023,Valencia,OPPO,Reno 8,5,1149.92,5749.6
2541,9/19/2024,Cataluña,OPPO,Reno 8,2,1094.75,2189.5
2542,1/27/2024,Cataluña,Xiaomi,Redmi Note 12,1,170.27,170.27
2543,1/16/2024,Valencia,Xiaomi,Redmi Note 12,1,233.78,233.78
2544,1/2/2025,Pais Vasco,OPPO,Reno 8,4,163.21,652.84
2545,3/5/2025,Castilla y Leon,Motorola,G82,3,410.56,1231.68
2546,3/27/2023,Castilla La Mancha,OPPO,A78,4,1371.27,5485.08
2547,3/5/2023,Castilla y Leon,OPPO,Find X5,3,1025.79,3077.37
2548,5/15/2025,Cataluña,OPPO,A78,5,925.29,4626.45
2549,2/25/2023,Castilla La Mancha,Xiaomi,Poco X5,4,198.34,793.36
2550,5/31/2024,Castilla La Mancha,OPPO,Reno 8,5,265.06,1325.3
2551,7/20/2025,Cataluña,Apple,iPhone 15,4,1086.32,4345.28
2552,3/12/2023,Castilla La Mancha,Apple,iPhone 15,3,537.27,1611.81
2553,7/14/2023,Pais Vasco,OPPO,Reno 8,1,1004.78,1004.78
2554,11/2/2025,Madrid,Motorola,Razr 40,4,236.37,945.48
2555,3/5/2025,Galicia,Apple,iPhone 14,5,967.13,4835.65
2556,11/24/2025,Cataluña,Samsung,Galaxy A54,4,367.4,1469.6
2557,3/23/2023,Andalucia,OPPO,Find X5,3,901.4,2704.2
2558,6/7/2023,Andalucia,OPPO,Reno 8,2,752.68,1505.36
2559,12/28/2023,Pais Vasco,Apple,iPhone 13,4,204.84,819.36
2560,10/7/2025,Castilla y Leon,Apple,iPhone 13,2,1042.28,2084.56
2561,10/13/2023,Andalucia,Samsung,Galaxy S21,2,1075.45,2150.9
2562,6/16/2025,Madrid,Motorola,Razr 40,4,608.34,2433.36
2563,8/6/2023,Castilla y Leon,OPPO,Reno 8,4,742.07,2968.28
2564,5/18/2023,Pais Vasco,Xiaomi,Mi 11,1,259.05,259.05
2565,11/4/2025,Pais Vasco,Xiaomi,Mi 11,2,1283.27,2566.54
2566,11/28/2023,Madrid,Apple,iPhone 13,1,863.03,863.03
2567,6/22/2024,Castilla y Leon,Apple,iPhone 14,4,233.52,934.08
2568,8/26/2023,Pais Vasco,Apple,iPhone 15,5,199.69,998.45
2569,9/30/2023,Galicia,Apple,iPhone 13,4,163.99,655.96
2570,8/19/2023,Madrid,Samsung,Galaxy Z Flip,5,982.39,4911.95
2571,9/13/2024,Madrid,Motorola,Razr 40,2,549.41,1098.82
2572,1/22/2024,Valencia,Apple,iPhone 14,4,747.84,2991.36
2573,3/5/2025,Andalucia,Apple,iPhone 13,5,941.75,4708.75
2574,9/18/2023,Andalucia,Motorola,Edge 40,5,331.75,1658.75
2575,12/4/2023,Cataluña,Samsung,Galaxy A54,2,933.68,1867.36
2576,4/6/2024,Castilla y Leon,OPPO,A78,3,657.99,1973.97
2577,3/19/2025,Castilla y Leon,OPPO,Reno 8,1,390.76,390.76
2578,4/5/2024,Castilla La Mancha,Xiaomi,Mi 11,2,749.21,1498.42
2579,5/9/2024,Andalucia,Motorola,G82,5,801.57,4007.85
2580,3/5/2023,Pais Vasco,OPPO,Reno 8,4,232.92,931.68
2581,3/23/2023,Andalucia,Samsung,Galaxy Z Flip,3,496.74,1490.22
2582,9/13/2024,Castilla y Leon,Xiaomi,Mi 11,0,906.62,0
2583,3/1/2025,Castilla La Mancha,Xiaomi,Mi 11,5,1019.06,5095.3
2584,8/19/2025,Andalucia,Motorola,Razr 40,3,263.73,791.19
2585,5/30/2024,Cataluña,OPPO,Find X5,3,1317.7,3953.1
2586,10/3/2024,Valencia,Xiaomi,Poco X5,3,1284.02,3852.06
2587,9/19/2024,Castilla y Leon,Motorola,Edge 40,2,1182.17,2364.34
2588,7/24/2024,Pais Vasco,Motorola,Razr 40,3,897.2,2691.6
2589,8/27/2024,Andalucia,Apple,iPhone 15,2,1008.88,2017.76
2590,2/23/2024,Castilla y Leon,Xiaomi,Poco X5,4,877.19,3508.76
2591,5/20/2024,Galicia,Apple,iPhone 13,2,897.66,1795.32
2592,2/6/2025,Castilla La Mancha,Xiaomi,Redmi Note 12,2,639.54,1279.08
2593,11/30/2024,Castilla La Mancha,Xiaomi,Poco X5,2,468.41,936.82
2594,2/10/2025,Cataluña,Samsung,Galaxy A54,5,1379.83,6899.15
2595,6/5/2024,Valencia,Samsung,Galaxy S21,4,718.45,2873.8
2596,11/12/2025,Galicia,Motorola,Razr 40,5,675.62,3378.1
2597,9/29/2025,Pais Vasco,Xiaomi,Redmi Note 12,5,285.1,1425.5
2598,9/2/2023,Castilla y Leon,OPPO,Find X5,2,376.38,752.76
2599,5/24/2023,Madrid,Xiaomi,Redmi Note 12,3,284.33,852.99
2600,7/16/2023,Andalucia,Motorola,G82,4,406.12,1624.48
2601,8/17/2023,Madrid,Motorola,Edge 40,3,1371.05,4113.15
2602,5/7/2024,Pais Vasco,Xiaomi,Mi 11,2,425.55,851.1
2603,12/25/2024,Galicia,Motorola,Razr 40,2,339.63,679.26
2604,3/26/2024,Castilla y Leon,Motorola,Razr 40,2,1157.14,2314.28
2605,11/25/2023,Madrid,OPPO,Reno 8,1,864.05,864.05
2606,9/13/2023,Castilla La Mancha,Motorola,G82,1,457.74,457.74
2607,7/30/2025,Valencia,OPPO,Reno 8,5,357.05,1785.25
2608,8/8/2023,Galicia,Apple,iPhone 13,1,448.46,448.46
2609,7/2/2025,Pais Vasco,Xiaomi,Mi 11,2,440.23,880.46
2610,6/25/2025,Castilla La Mancha,Samsung,Galaxy A54,2,1073.96,2147.92
2611,2/17/2023,Pais Vasco,OPPO,A78,5,1106.32,5531.6
2612,6/13/2025,Castilla La Mancha,Apple,iPhone 15,5,577.86,2889.3
2613,6/24/2025,Pais Vasco,Samsung,Galaxy A54,5,406.84,2034.2
2614,2/12/2025,Cataluña,Apple,iPhone 15,2,1135.09,2270.18
2615,12/24/2024,Castilla y Leon,Apple,iPhone 13,4,492.68,1970.72
2616,8/19/2025,Pais Vasco,Xiaomi,Redmi Note 12,1,1008.12,1008.12
2617,7/15/2025,Cataluña,Motorola,Edge 40,1,636.09,636.09
2618,2/11/2023,Pais Vasco,Xiaomi,Mi 11,4,695.36,2781.44
2619,6/14/2025,Cataluña,OPPO,Find X5,3,585.29,1755.87
2620,9/7/2025,Galicia,Xiaomi,Mi 11,2,360.68,721.36
2621,3/16/2023,Valencia,Motorola,Razr 40,4,605.71,2422.84
2622,7/9/2023,Andalucia,Apple,iPhone 13,5,1019.14,5095.7
2623,12/11/2025,Cataluña,Samsung,Galaxy A54,3,716.38,2149.14
2624,7/24/2024,Pais Vasco,Xiaomi,Redmi Note 12,2,436.36,872.72
2625,4/19/2024,Cataluña,Xiaomi,Redmi Note 12,1,926.18,926.18
2626,8/13/2024,Andalucia,Motorola,Razr 40,5,737.81,3689.05
2627,2/5/2023,Valencia,OPPO,Reno 8,2,903.29,1806.58
2628,7/5/2024,Cataluña,Samsung,Galaxy S21,2,817.44,1634.88
2629,1/2/2024,Castilla y Leon,OPPO,A78,2,817.07,1634.14
2630,10/28/2024,Madrid,Apple,iPhone 13,2,1107.94,2215.88
2631,3/17/2025,Madrid,Motorola,Edge 40,2,358.75,717.5
2632,5/10/2024,Andalucia,OPPO,Reno 8,5,1192.85,5964.25
2633,5/18/2024,Castilla La Mancha,Motorola,G82,4,368.93,1475.72
2634,11/28/2023,Valencia,Samsung,Galaxy Z Flip,5,1093.14,5465.7
2635,1/2/2023,Andalucia,Samsung,Galaxy A54,3,725.97,2177.91
2636,4/7/2025,Pais Vasco,OPPO,A78,5,733.28,3666.4
2637,5/29/2024,Pais Vasco,Motorola,G82,5,1321.09,6605.45
2638,9/16/2023,Castilla La Mancha,Apple,iPhone 15,1,408.62,408.62
2639,8/25/2023,Galicia,Motorola,G82,5,1280.21,6401.05
2640,2/4/2025,Galicia,OPPO,Find X5,1,543.18,543.18
2641,6/10/2025,Valencia,Apple,iPhone 13,2,712.43,1424.86
2642,9/10/2024,Andalucia,Motorola,Razr 40,4,455.61,1822.44
2643,6/1/2024,Castilla La Mancha,Samsung,Galaxy S21,4,649.05,2596.2
2644,8/6/2025,Valencia,OPPO,Find X5,2,669.75,1339.5
2645,7/27/2023,Andalucia,Samsung,Galaxy S21,3,617.54,1852.62
2646,6/6/2025,Pais Vasco,Xiaomi,Mi 11,1,897.8,897.8
2647,3/24/2023,Castilla La Mancha,Xiaomi,Poco X5,4,234.69,938.76
2648,11/3/2025,Galicia,Xiaomi,Redmi Note 12,2,163.82,327.64
2649,5/3/2023,Galicia,Samsung,Galaxy S21,1,786.88,786.88
2650,7/7/2025,Madrid,Motorola,G82,4,567.55,2270.2
2651,10/30/2024,Castilla y Leon,Motorola,G82,3,609.96,1829.88
2652,6/16/2025,Cataluña,Motorola,Razr 40,4,691.76,2767.04
2653,11/11/2023,Cataluña,Motorola,Edge 40,4,562.69,2250.76
2654,10/22/2023,Galicia,OPPO,A78,2,1102.64,2205.28
2655,7/18/2024,Pais Vasco,Apple,iPhone 13,4,425.3,1701.2
2656,9/30/2023,Madrid,Samsung,Galaxy A54,2,672.97,1345.94
2657,5/24/2025,Andalucia,Apple,iPhone 14,5,860.23,4301.15
2658,12/1/2023,Cataluña,Apple,iPhone 13,1,481.88,481.88
2659,8/17/2025,Valencia,OPPO,Reno 8,2,1306.03,2612.06
2660,7/30/2025,Cataluña,OPPO,Reno 8,3,921,2763
2661,11/8/2024,Galicia,Xiaomi,Mi 11,3,808.39,2425.17
2662,5/17/2024,Galicia,Motorola,Razr 40,2,1168.66,2337.32
2663,11/3/2024,Galicia,OPPO,Find X5,5,525.71,2628.55
2664,6/11/2024,Galicia,OPPO,Reno 8,1,1180.09,1180.09
2665,5/24/2024,Valencia,Motorola,Edge 40,4,1281.47,5125.88
2666,4/25/2025,Castilla y Leon,Samsung,Galaxy Z Flip,4,674.11,2696.44
2667,5/11/2024,Cataluña,Xiaomi,Mi 11,2,928.82,1857.64
2668,6/11/2025,Madrid,Samsung,Galaxy A54,4,1168.83,4675.32
2669,3/4/2023,Castilla La Mancha,Apple,iPhone 14,3,1321.99,3965.97
2670,9/23/2025,Valencia,Samsung,Galaxy A54,4,1309.79,5239.16
2671,4/10/2025,Valencia,OPPO,A78,4,1211.81,4847.24
2672,11/19/2024,Andalucia,Xiaomi,Redmi Note 12,2,897.48,1794.96
2673,7/26/2023,Cataluña,Motorola,G82,1,252.89,252.89
2674,10/5/2025,Pais Vasco,Samsung,Galaxy S21,1,1317.97,1317.97
2675,8/23/2025,Madrid,Apple,iPhone 13,2,190.86,381.72
2676,6/29/2023,Castilla y Leon,Xiaomi,Mi 11,1,356.53,356.53
2677,3/21/2023,Cataluña,Xiaomi,Mi 11,0,252.93,0
2678,1/29/2024,Madrid,Samsung,Galaxy Z Flip,2,1271.32,2542.64
2679,8/19/2024,Galicia,OPPO,Reno 8,5,1196.06,5980.3
2680,10/11/2023,Galicia,Samsung,Galaxy Z Flip,1,727.92,727.92
2681,10/13/2025,Cataluña,Xiaomi,Redmi Note 12,5,429.74,2148.7
2682,11/24/2024,Pais Vasco,Xiaomi,Redmi Note 12,2,1018.64,2037.28
2683,8/24/2024,Galicia,OPPO,Find X5,4,672.46,2689.84
2684,3/7/2024,Castilla y Leon,Apple,iPhone 14,2,726.61,1453.22
2685,5/1/2023,Cataluña,Apple,iPhone 13,5,1243.93,6219.65
2686,9/16/2023,Castilla La Mancha,Apple,iPhone 13,2,1053.46,2106.92
2687,5/4/2024,Castilla y Leon,Xiaomi,Mi 11,4,694.17,2776.68
2688,3/5/2024,Galicia,Samsung,Galaxy Z Flip,4,970.23,3880.92
2689,1/28/2024,Pais Vasco,Xiaomi,Redmi Note 12,3,232.57,697.71
2690,1/18/2024,Pais Vasco,Samsung,Galaxy A54,4,729.38,2917.52
2691,7/9/2025,Castilla y Leon,OPPO,A78,2,1169.73,2339.46
2692,1/12/2024,Castilla y Leon,OPPO,A78,1,1236.47,1236.47
2693,7/10/2023,Pais Vasco,Apple,iPhone 14,4,1244.4,4977.6
2694,10/15/2023,Madrid,Xiaomi,Redmi Note 12,2,790.98,1581.96
2695,1/5/2024,Valencia,OPPO,Find X5,4,198.06,792.24
2696,12/3/2024,Castilla y Leon,Samsung,Galaxy Z Flip,5,616.28,3081.4
2697,10/23/2025,Castilla La Mancha,Samsung,Galaxy S21,2,413.83,827.66
2698,12/23/2025,Galicia,Xiaomi,Poco X5,4,1261.98,5047.92
2699,6/9/2025,Valencia,Motorola,Razr 40,1,718.69,718.69
2700,7/23/2025,Galicia,Motorola,Razr 40,1,505.61,505.61
2701,8/29/2025,Cataluña,Samsung,Galaxy A54,4,1311.31,5245.24
2702,10/7/2024,Valencia,Motorola,Razr 40,5,428.62,2143.1
2703,4/14/2024,Madrid,Xiaomi,Mi 11,5,467.68,2338.4
2704,3/25/2023,Valencia,Xiaomi,Redmi Note 12,2,1340.01,2680.02
2705,1/5/2023,Pais Vasco,OPPO,Reno 8,4,209.7,838.8
2706,2/3/2023,Pais Vasco,Samsung,Galaxy A54,5,1235.68,6178.4
2707,10/14/2025,Madrid,Xiaomi,Poco X5,5,416.77,2083.85
2708,4/25/2024,Cataluña,Motorola,G82,4,850.94,3403.76
2709,1/30/2023,Valencia,Xiaomi,Redmi Note 12,4,249.6,998.4
2710,7/23/2023,Madrid,Apple,iPhone 14,2,1313.85,2627.7
2711,6/10/2024,Galicia,Xiaomi,Redmi Note 12,4,352.33,1409.32
2712,1/10/2025,Andalucia,OPPO,Reno 8,1,1106.37,1106.37
2713,6/6/2023,Cataluña,Xiaomi,Mi 11,2,1241.53,2483.06
2714,7/7/2024,Cataluña,Samsung,Galaxy S21,2,291.71,583.42
2715,10/21/2025,Cataluña,OPPO,Find X5,5,731.62,3658.1
2716,6/20/2023,Galicia,Samsung,Galaxy A54,3,1136.25,3408.75
2717,1/23/2024,Pais Vasco,Xiaomi,Redmi Note 12,5,1331.18,6655.9
2718,5/10/2023,Cataluña,Samsung,Galaxy Z Flip,2,332.27,664.54
2719,9/7/2025,Valencia,Apple,iPhone 15,3,187.24,561.72
2720,11/15/2025,Cataluña,OPPO,Find X5,4,415.45,1661.8
2721,5/18/2023,Castilla La Mancha,Apple,iPhone 15,2,1193.14,2386.28
2722,3/4/2025,Castilla La Mancha,OPPO,A78,3,953.16,2859.48
2723,7/16/2025,Madrid,Apple,iPhone 13,2,154.65,309.3
2724,11/24/2024,Castilla y Leon,Xiaomi,Redmi Note 12,4,1087.17,4348.68
2725,6/24/2023,Castilla La Mancha,Samsung,Galaxy A54,2,1203.78,2407.56
2726,10/6/2023,Cataluña,Motorola,Razr 40,4,767.93,3071.72
2727,9/3/2023,Castilla y Leon,Motorola,Razr 40,5,1163.54,5817.7
2728,5/21/2025,Galicia,Xiaomi,Redmi Note 12,3,198.67,596.01
2729,10/8/2023,Galicia,Samsung,Galaxy S21,3,1169.62,3508.86
2730,4/23/2025,Castilla y Leon,Apple,iPhone 14,1,1368.91,1368.91
2731,9/23/2024,Castilla La Mancha,Xiaomi,Redmi Note 12,3,658.59,1975.77
2732,1/14/2024,Castilla y Leon,Samsung,Galaxy A54,1,1236.88,1236.88
2733,1/12/2025,Cataluña,Motorola,Razr 40,1,268.95,268.95
2734,9/11/2023,Castilla y Leon,Xiaomi,Mi 11,2,870.51,1741.02
2735,4/11/2023,Valencia,Motorola,Edge 40,3,539.36,1618.08
2736,8/31/2024,Cataluña,Motorola,Razr 40,5,972.37,4861.85
2737,9/30/2024,Madrid,Samsung,Galaxy A54,4,266.21,1064.84
2738,10/8/2023,Madrid,Xiaomi,Mi 11,1,267.89,267.89
2739,9/3/2025,Cataluña,Motorola,Edge 40,1,736.53,736.53
2740,6/25/2024,Cataluña,Xiaomi,Mi 11,2,888.57,1777.14
2741,11/15/2024,Cataluña,Motorola,Edge 40,2,381.41,762.82
2742,2/4/2023,Cataluña,Motorola,Razr 40,4,423.02,1692.08
2743,4/15/2025,Valencia,Apple,iPhone 13,1,1001.76,1001.76
2744,10/5/2025,Valencia,Xiaomi,Poco X5,5,447.39,2236.95
2745,1/30/2024,Pais Vasco,OPPO,Reno 8,5,515.88,2579.4
2746,8/12/2024,Pais Vasco,Apple,iPhone 14,3,461.29,1383.87
2747,6/6/2024,Pais Vasco,Samsung,Galaxy Z Flip,5,772.1,3860.5
2748,6/2/2024,Valencia,Samsung,Galaxy A54,2,870.77,1741.54
2749,9/29/2023,Valencia,Motorola,Edge 40,1,438.57,438.57
2750,5/28/2023,Madrid,Apple,iPhone 15,4,316.2,1264.8
2751,1/6/2023,Cataluña,Apple,iPhone 14,2,1046.55,2093.1
2752,11/30/2024,Cataluña,Samsung,Galaxy A54,2,708.84,1417.68
2753,1/25/2025,Cataluña,Apple,iPhone 15,3,1371.56,4114.68
2754,6/27/2025,Galicia,OPPO,A78,2,1222.2,2444.4
2755,12/24/2024,Pais Vasco,Apple,iPhone 13,2,1237.44,2474.88
2756,7/14/2024,Castilla La Mancha,Apple,iPhone 14,4,211.17,844.68
2757,11/21/2023,Castilla La Mancha,Samsung,Galaxy A54,1,1126.74,1126.74
2758,12/9/2025,Castilla La Mancha,Samsung,Galaxy Z Flip,3,404.8,1214.4
2759,8/3/2024,Andalucia,Samsung,Galaxy A54,3,371.33,1113.99
2760,7/19/2025,Cataluña,Samsung,Galaxy A54,3,528.99,1586.97
2761,7/18/2024,Valencia,Apple,iPhone 14,4,1354.39,5417.56
2762,3/27/2024,Castilla La Mancha,Xiaomi,Redmi Note 12,4,1281.01,5124.04
2763,2/26/2025,Castilla La Mancha,Samsung,Galaxy S21,2,1383.12,2766.24
2764,8/13/2023,Andalucia,Motorola,Razr 40,3,1051.55,3154.65
2765,7/10/2024,Cataluña,Motorola,G82,5,1149.33,5746.65
2766,8/8/2023,Cataluña,OPPO,Reno 8,2,1273.47,2546.94
2767,10/14/2025,Andalucia,Xiaomi,Redmi Note 12,5,154.21,771.05
2768,11/29/2024,Pais Vasco,Samsung,Galaxy A54,1,751.27,751.27
2769,5/20/2025,Galicia,Apple,iPhone 13,3,1020.03,3060.09
2770,4/3/2025,Valencia,Xiaomi,Poco X5,5,856.52,4282.6
2771,8/24/2025,Pais Vasco,Xiaomi,Redmi Note 12,5,395.34,1976.7
2772,11/19/2024,Madrid,Apple,iPhone 14,3,739.23,2217.69
2773,10/6/2025,Castilla y Leon,Apple,iPhone 15,2,688.53,1377.06
2774,7/31/2023,Cataluña,Motorola,Edge 40,5,1269.91,6349.55
2775,2/24/2024,Madrid,Apple,iPhone 14,4,665.45,2661.8
2776,10/5/2023,Castilla La Mancha,Samsung,Galaxy S21,2,1072.53,2145.06
2777,3/16/2023,Cataluña,Apple,iPhone 14,3,164.62,493.86
2778,7/28/2024,Cataluña,Motorola,G82,5,1262.25,6311.25
2779,4/29/2024,Castilla y Leon,Apple,iPhone 13,5,298.47,1492.35
2780,4/1/2023,Valencia,Xiaomi,Poco X5,4,1011.25,4045
2781,9/29/2025,Madrid,Motorola,Edge 40,2,1144.65,2289.3
2782,10/28/2025,Cataluña,Xiaomi,Redmi Note 12,5,436.66,2183.3
2783,5/24/2025,Madrid,Motorola,G82,3,1318.32,3954.96
2784,2/25/2023,Andalucia,OPPO,A78,1,1375.88,1375.88
2785,1/30/2024,Galicia,Motorola,Edge 40,2,1177.89,2355.78
2786,1/3/2024,Madrid,Apple,iPhone 15,2,1184.1,2368.2
2787,8/1/2025,Galicia,Apple,iPhone 13,1,977.08,977.08
2788,3/6/2023,Andalucia,Apple,iPhone 15,1,1057.18,1057.18
2789,6/3/2025,Galicia,Apple,iPhone 14,2,1009.9,2019.8
2790,1/16/2023,Pais Vasco,Apple,iPhone 14,2,618.17,1236.34
2791,8/11/2023,Pais Vasco,Motorola,Edge 40,1,1105.52,1105.52
2792,4/30/2025,Andalucia,Apple,iPhone 13,1,693.27,693.27
2793,7/16/2025,Castilla y Leon,Apple,iPhone 14,2,1185.97,2371.94
2794,7/8/2025,Valencia,Motorola,Razr 40,4,365.17,1460.68
2795,6/16/2024,Castilla y Leon,OPPO,Find X5,5,417.68,2088.4
2796,8/28/2024,Pais Vasco,Samsung,Galaxy S21,4,1115.7,4462.8
2797,9/17/2023,Cataluña,OPPO,Reno 8,1,437.17,437.17
2798,3/19/2025,Castilla La Mancha,Motorola,Edge 40,5,1040.56,5202.8
2799,4/19/2024,Andalucia,Apple,iPhone 13,2,450.6,901.2
2800,5/9/2024,Cataluña,Samsung,Galaxy Z Flip,5,840.35,4201.75
2801,6/15/2024,Cataluña,Xiaomi,Poco X5,3,565.09,1695.27
2802,5/25/2025,Madrid,Apple,iPhone 13,4,1212.81,4851.24
2803,7/3/2023,Valencia,Apple,iPhone 13,5,334.78,1673.9
2804,6/14/2023,Pais Vasco,OPPO,Reno 8,3,726.12,2178.36
2805,3/9/2023,Madrid,Xiaomi,Mi 11,1,1125.06,1125.06
2806,6/21/2023,Madrid,Samsung,Galaxy Z Flip,3,356.15,1068.45
2807,1/25/2024,Cataluña,Motorola,Edge 40,4,1341.36,5365.44
2808,4/28/2023,Castilla y Leon,Samsung,Galaxy A54,5,182.3,911.5
2809,2/15/2025,Castilla y Leon,Apple,iPhone 14,1,1143.36,1143.36
2810,8/21/2024,Galicia,Motorola,Razr 40,3,349.09,1047.27
2811,8/11/2024,Castilla La Mancha,Motorola,Edge 40,4,802.78,3211.12
2812,8/14/2024,Andalucia,Samsung,Galaxy S21,5,927.07,4635.35
2813,8/18/2025,Pais Vasco,Samsung,Galaxy A54,1,783.93,783.93
2814,4/11/2023,Madrid,OPPO,Reno 8,1,977.55,977.55
2815,11/30/2024,Castilla y Leon,Apple,iPhone 14,1,601.83,601.83
2816,4/9/2025,Andalucia,Motorola,G82,4,853.75,3415
2817,7/5/2024,Andalucia,Apple,iPhone 14,5,434.81,2174.05
2818,1/19/2025,Madrid,Xiaomi,Mi 11,3,1176.97,3530.91
2819,3/22/2023,Madrid,Motorola,G82,4,216.3,865.2
2820,7/31/2025,Pais Vasco,Apple,iPhone 13,5,593.85,2969.25
2821,9/15/2023,Andalucia,Samsung,Galaxy Z Flip,1,225.89,225.89
2822,6/1/2024,Pais Vasco,Samsung,Galaxy S21,5,305.33,1526.65
2823,6/19/2024,Madrid,Motorola,Razr 40,3,1352.69,4058.07
2824,10/17/2025,Castilla La Mancha,Apple,iPhone 15,2,794.58,1589.16
2825,12/18/2025,Valencia,OPPO,A78,1,649.64,649.64
2826,10/17/2023,Cataluña,Apple,iPhone 13,4,923.84,3695.36
2827,12/4/2025,Andalucia,Xiaomi,Poco X5,5,956.48,4782.4
2828,11/21/2023,Galicia,Xiaomi,Mi 11,1,453.4,453.4
2829,1/24/2025,Andalucia,OPPO,A78,5,688.61,3443.05
2830,6/18/2023,Galicia,Samsung,Galaxy A54,4,1241.81,4967.24
2831,11/17/2023,Pais Vasco,OPPO,Find X5,3,1332.68,3998.04
2832,1/18/2024,Madrid,Xiaomi,Mi 11,4,1135.82,4543.28
2833,8/24/2024,Andalucia,Xiaomi,Mi 11,2,1349.02,2698.04
2834,8/20/2025,Cataluña,Samsung,Galaxy Z Flip,4,534.66,2138.64
2835,4/7/2024,Madrid,Xiaomi,Mi 11,1,610.46,610.46
2836,7/18/2024,Andalucia,Motorola,Razr 40,3,1056.87,3170.61
2837,11/27/2024,Madrid,Apple,iPhone 14,1,512.12,512.12
2838,2/24/2024,Valencia,Samsung,Galaxy A54,2,411.17,822.34
2839,10/7/2024,Galicia,Xiaomi,Redmi Note 12,1,643.4,643.4
2840,7/4/2023,Cataluña,Apple,iPhone 13,1,1039.13,1039.13
2841,9/11/2023,Castilla La Mancha,OPPO,A78,5,210.41,1052.05
2842,2/10/2024,Cataluña,Apple,iPhone 13,4,420.98,1683.92
2843,4/7/2024,Castilla y Leon,OPPO,A78,1,1252.98,1252.98
2844,6/21/2023,Cataluña,Samsung,Galaxy Z Flip,5,1101.69,5508.45
2845,7/15/2023,Pais Vasco,OPPO,Find X5,4,1350.92,5403.68
2846,1/22/2023,Madrid,OPPO,A78,2,410.88,821.76
2847,11/16/2024,Cataluña,Samsung,Galaxy S21,4,290.02,1160.08
2848,5/15/2024,Madrid,Apple,iPhone 15,4,567.31,2269.24
2849,9/3/2023,Galicia,OPPO,Find X5,4,1295.84,5183.36
2850,3/13/2025,Valencia,Motorola,Razr 40,3,912.18,2736.54
2851,6/6/2023,Madrid,Xiaomi,Redmi Note 12,3,904.61,2713.83
2852,8/11/2023,Galicia,Samsung,Galaxy Z Flip,5,515.3,2576.5
